page_va,executable,before_sha256,after_sha256,before_nonzero,after_nonzero,change_reason,before_permissions,permissions
0x10cf4000,False,d3157f0f8af3eed4e1d3febf1674591f4cd15086c703bc449608a542fd3c11ba,9e165a7edf84957cfba6a042e2fc1850497892e726ed6abe27eab05b9fd21b6e,True,True,,7,7
0x10cf5000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,b9f9f7045a141a7fd6e53eb0ddb356cdd8601a7ea296c14b128640c19a295329,False,True,,7,7
0x10cf6000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,57bbc659efb2f381feeea787cc81d93e7c3fa40da826179fc94dbeb3d69dd5f7,False,True,,7,7
0x10cf7000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,4829e625b757bb2d1fd9469d48b5d5c9bc7e25359a03e6baf0f458deb1a0f3a7,False,True,,7,7
0x10cf8000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,3e0178299326595cea82aafc5d029d173a0aeae5023ab889aaf2181495aa0ecd,False,True,,7,7
0x10cf9000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,5df31b1f998dbe0e8974f4743bd1105fa255d87648ab9e7684e862379e20da52,False,True,,7,7
0x10cfa000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f4f2b4da7d38dbf864bd76308260b27071c29bb26e52412ed0dc502de754af00,False,True,,7,7
0x10cfb000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,9c943abfec877ef673162d86c23df0de62864b00dd8b0cdfc82adbd6f4baceaa,False,True,,7,7
0x10cfc000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,64673567a29cc59c34461846ef047b3791c268447ba9d079d2f1947d093bb6af,False,True,,7,7
0x10cfd000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,d2c44f769ec4daf4a636b394ff32e6e21702cf748aaa827a9115a4b56c04e9eb,False,True,,7,7
0x10cfe000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,7fe18e0b43456fa8ae8a4a734a048a53f0a662ded66d93d3733444f599492df3,False,True,,7,7
0x10cff000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,cf6b662c6412d09aa70d33d75dbca570d074ba168def18b0618bd3894f3c0925,False,True,,7,7
0x10d00000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,19fe4a6956a54fc764b1fcf0ffa90b023e2d3b64142d283e12235b3c3962c07d,False,True,,7,7
0x10d01000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,5876d7e75d1b04ae583e5ed951a8d40b3862f6382df69e7f37132fc23203a90f,False,True,,7,7
0x10d02000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,376a7f2b5437ff1536b3ccb91091507bdf542d0ac206374f0748549f7926d2c8,False,True,,7,7
0x10d03000,False,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,4a12b4eb761fb88812304e64e59ade976e5ecb5aaac79d34fcef725dabb11661,False,True,,7,7
