page_va,executable,before_sha256,after_sha256,before_nonzero,after_nonzero,change_reason,before_permissions,permissions
0x10026000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,c250c813f959002e456c67f31dcc58e0b20aea8a0cfc94a378b901ac662498ff,False,True,executable_page_changed,7,7
0x10027000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,e42d2cfa3e40b07448ea2f950c7ee3a5d48456e35cbc0870676503261a87587a,False,True,executable_page_changed,7,7
0x10028000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,663ff177402e5141a11fba278365fbc349a52bd28cdf1004f21751c99996a40e,False,True,executable_page_changed,7,7
0x10029000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f676afa077b89ec63fe3118e44531a5d09864b6d5e89f7af41a9df6deadef9be,False,True,executable_page_changed,7,7
0x1002a000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,1176a08f10ddcbd76a57cd0ffeb12766c7bf23f83b5313209c071120560bde42,False,True,executable_page_changed,7,7
0x1002b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,9c5656bf29e2bd31c44a343606d34844fc808d16e499ec99aaca4466edf3b673,False,True,executable_page_changed,7,7
0x1002c000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,b2262c6a33364cdbe8678b9360aa4533d6bc8cbb997f186b55f1c1cffdc13b4d,False,True,executable_page_changed,7,7
0x1002d000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,541ebe90e22a88c9c429b41c77137b7f061a7d1ac2eff8a7a3935f103bb1f534,False,True,executable_page_changed,7,7
0x1002e000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,d707969da8297169507da58c1b6a6f5e1531bd4e735c3fe26aab8ac8a2d92433,False,True,executable_page_changed,7,7
0x1002f000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,71e4f4ca13235a6cc129e63cfd33ca8b2619216221bb7d1d8dacd770e9ddc602,False,True,executable_page_changed,7,7
0x10030000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,151347058b3b8b4798a855b6e88ca0e6228c7169015204b72ab9955febf6f06d,False,True,executable_page_changed,7,7
0x10031000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,0b40f9fe865d9d809b4020fde7fb8a5ea360923503d20e1ca063f642b90d8e6a,False,True,executable_page_changed,7,7
0x10032000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,1744bff12bdd66d4e5166bb2d9b5424b7f0f257830bd083f9d41134e2caeaec0,False,True,executable_page_changed,7,7
0x10033000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,d1b196f219f256bcfaa456e767a728092d360648c6e716264a1c7e0b4997db23,False,True,executable_page_changed,7,7
0x10034000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,a4fe9d7a207d5e7914925caf7cfa02f373152bb57b655c6324dd61b65b7e146c,False,True,executable_page_changed,7,7
0x10035000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,2f0f44a69e99dd6e8866be61e66cb83617e896aa5d9c596eb24a784d9a0d28ff,False,True,executable_page_changed,7,7
0x10036000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,94109fe1ee361b24a26dbd2aeb3f1c3796505ec77e3ef1ce892efed37fd9876a,False,True,executable_page_changed,7,7
0x10037000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,dd73af1a94bdc529c25b6e9b5b9547f3acc1a962cbd83e80e33187a5e875f8f2,False,True,executable_page_changed,7,7
0x10038000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,ac857049426c748d52f045a86ea9b170d17deda77afc1ae22d4f5623b591d029,False,True,executable_page_changed,7,7
0x10039000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,7aa1d207cae5c8a977cae962beffd6a30eaea98d72520c5f5357d90ac1eb65b4,False,True,executable_page_changed,7,7
0x1003a000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,9cd29fa36905e947286dbb3209f1043391b096c77d127a57a58d9d70a9b06080,False,True,executable_page_changed,7,7
0x1003b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,de0885ad96c65654edc8155baafcba6299799c28482542bdbdeed297b36b7055,False,True,executable_page_changed,7,7
0x1003c000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,502ab8568fe500c17fb96471ffed3286ced37f5a35c8234e1054aba5cfeeeea5,False,True,executable_page_changed,7,7
0x1003d000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,ccdcc5c7992459b186de72cdaaf5f02e3fc0976d5e136551f08600288b85db3b,False,True,executable_page_changed,7,7
0x1003e000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,712b8a4c2cce55dfcc809b8273bf4aeb5a6432b57e4c6b88ca1f8beaee665714,False,True,executable_page_changed,7,7
0x1003f000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,8d739fdd97c215a72bd0c3246207fda05788fe42babb6239982fc946288d1ccb,False,True,executable_page_changed,7,7
0x10040000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,5d6ab3ff1422f08884de6fdfd5462ae85abea59a467bda80974fdb2aceba8f3a,False,True,executable_page_changed,7,7
0x10041000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,b92ebd5df49907c5575641d064fc724111c034ff4720ce7ffe0e4437f4267724,False,True,executable_page_changed,7,7
0x10042000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f046fb9bd3403f1bce21a1a07b3446273edd60f6adceb06f286f474276bd78bf,False,True,executable_page_changed,7,7
0x7000ffe000,False,7c989e4bc1565abadace33efd87306dc2ff35aca28bb54ad3f6cbf303afc7e03,7cf45cc5184a28978d4ded0d40f660f2c79e16f124d1fad3e88dead04fad57ca,True,True,,7,7
