page_va,executable,before_sha256,after_sha256,before_nonzero,after_nonzero,change_reason,before_permissions,permissions
0x11353000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,b1bb90fdbf1cb2f1c48678dc778bdc9ffc29e07a5ec887b56f1493a45490822b,False,True,executable_page_changed,7,7
0x11354000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,20a3f05483f46c70c6a960617a35201780b7d08d95741f5253ff5ff42b8af1a6,False,True,executable_page_changed,7,7
0x11355000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,0e6d4e11e3cb1e9a2301b1ad1c5e2ef4784f4cd86edcbf36d25aeb64fc33f98e,False,True,executable_page_changed,7,7
0x11356000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,95f634f415bb95c0788d3bd8a2bd9644fb7cb5d796b12f1578bf561a48a13dbb,False,True,executable_page_changed,7,7
0x11357000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,d9f4bbd5092392a1302e91b086301e4b888b1bf80ea9d949a04b75037c83f15e,False,True,executable_page_changed,7,7
0x11358000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,9ae7c45a4d4edb3fcaa50cb3e789c86f1b0a9c6ff0beb52beca5443ca8beaac6,False,True,executable_page_changed,7,7
0x11359000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,854162b51fb0eec58194f77433c8af84c3c3fbcc93cb895b24eb34dd885e43f1,False,True,executable_page_changed,7,7
0x1135a000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,87aa9e86db2fed8dad9aeda4f2cbedd4e986b1b753865e8fa8b04d2c4acb4326,False,True,executable_page_changed,7,7
0x1135b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,8a13c603821280cccf586cf68db41cde211013ca3f0c8f4ec0c722f04004ac39,False,True,executable_page_changed,7,7
0x1135c000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,b992b802f3dfb8553f80220c157585b69dcee5c5ac7fa92d51192d2f4ef33892,False,True,executable_page_changed,7,7
0x1135d000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,db06ec74eb0f1c170cfea71594470e8b6c38ac9eadb715709bb7bff1ee883003,False,True,executable_page_changed,7,7
0x1135e000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,4b3ce064fefd7bc087467f2d390bbf2e02072a444b329f418ca4a61a12dcac7f,False,True,executable_page_changed,7,7
0x1135f000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,b7b940b31a6b3bce8583716a97463b6585d5ba4042d36378513b5bfeff3b7b4e,False,True,executable_page_changed,7,7
0x11360000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,a4b144afaa229d8dee8010bbe18e7f2afabb4cc821581bc3f18001fe93861ca8,False,True,executable_page_changed,7,7
0x11361000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,2d02652f9596d2bc37dde47fb6ce432d0e2dd824911f4ba470960170704b69f2,False,True,executable_page_changed,7,7
0x11362000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f9f1270da87835e4d60c3225c172267cdc401827e4cad641574a10c6801c41ed,False,True,executable_page_changed,7,7
0x11363000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,d7b48d095d7ffca64ff83d369c7c09afe44e58eadd29ab65776c6c3ef5d05315,False,True,executable_page_changed,7,7
0x11364000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,a8e8c8ae5e34de83e8cd6441985c278b3d196efbafb3699830ebb4db45470023,False,True,executable_page_changed,7,7
0x11365000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,d7417c19307810993ac456c75ae23e6f096de32a0d08b4cd24991b6daf4b91b8,False,True,executable_page_changed,7,7
0x11366000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,24f1a81d28f2079c0fec265be373234550f31572ad84b625578316dfaaa1e226,False,True,executable_page_changed,7,7
0x11367000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,ae429a59b683e21222d767de183c0173a7e77f4084ff2a7988d0ef39e6557956,False,True,executable_page_changed,7,7
0x11368000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,3b9c31aaf5393135348ab8f67348115088302d93a073311c036725afe479079c,False,True,executable_page_changed,7,7
0x11369000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,92e475455a804dfd8d1d9f19740a17a9bd81ac55978bf4349eb5d8d98de93ff9,False,True,executable_page_changed,7,7
0x1136a000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,5b858c1e0b2af88e5077a8ae2e21d20e5e75fddad8a00ad56372f81f624767e8,False,True,executable_page_changed,7,7
0x1136b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,9059ff43212e079457522acaf6c96ee8244d5b2ecc792b1518fae0ee087ef32d,False,True,executable_page_changed,7,7
0x1136c000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,31f8316edc2857032b23476c4e7fcdc0e5d504513f3ffe1fb860497aafd2d12a,False,True,executable_page_changed,7,7
0x1136d000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,820c26d60e42f89c76d2217908ddad87e0a1fb8bd4bc048e1ce48e492a7e1b5b,False,True,executable_page_changed,7,7
0x1136e000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,43bf57fae445e7664eb62e92f886cd0d394ab537f18f2503178fd1833dd96fec,False,True,executable_page_changed,7,7
0x1136f000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,16abe382fe223727a4ad8ddeed24244e12c2be31ebc331fe2f7d7f8b578c4544,False,True,executable_page_changed,7,7
0x11370000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f96e7aab1ed6ed02ed5826961515abaddc7d7be8fd92577554bef86e6af2e913,False,True,executable_page_changed,7,7
0x11371000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,173655c47f29f9ed3ad2d5862b9a052daf284a84a336a09d065e7c0f3da35dbb,False,True,executable_page_changed,7,7
0x11372000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,de2443c1822807f33fa74ea6d081e1688503421946783aa1e8dd0058287351c4,False,True,executable_page_changed,7,7
0x11373000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f27c3515097dce57359368aa2a706e125a697abaad814a2f666f27b44ec196e4,False,True,executable_page_changed,7,7
0x11374000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,ccf1ed54f409c4b4fefdd8a9ed0145287d0f206beed914bcb27c7007d1c43779,False,True,executable_page_changed,7,7
0x11375000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,18508b91bbec2f11d059e5365e7e1ccca1dc6a191348e25887636bd01064974b,False,True,executable_page_changed,7,7
0x11376000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,08fcb741bc53a19b6c78ce0bd8bf308c5922d2e5ab4c0ac9b5693a1eab188136,False,True,executable_page_changed,7,7
0x11377000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f3d53507d79cae2364052068c582b93f28e54cead7ee4009027e930ec2549ac6,False,True,executable_page_changed,7,7
0x11378000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,76e5ad4c9027b02fbd431900ed6ae69f2dad2de869655b33bd536889da02b426,False,True,executable_page_changed,7,7
0x11379000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,a6c7dd20c241f7d03c7d1bfcf0d36ee043c8e0e7a7f49bef3f2189a7f946254b,False,True,executable_page_changed,7,7
0x1137a000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,c6bdb08cff81fd0b889ee7028852b6b6dc384cdf9ec084fc9f98ca26a43fd595,False,True,executable_page_changed,7,7
0x1137b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,dc78b99689b05b51d4b38ffe364595e1587c90b1efa18d39a76afc9d5048d58f,False,True,executable_page_changed,7,7
0x1137c000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,e46bb309f5afe69ba5426f924176515d1885676d347cabd1c4dc17f601589488,False,True,executable_page_changed,7,7
0x1137d000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,10e6d068a8ba20228b618529be7df7711ffa666c5ec58e20974a2172ef562100,False,True,executable_page_changed,7,7
0x1137e000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,a8533240bf6d53b4aa00454812e8960b7e494998d479ae7e41af61f1d2204e2c,False,True,executable_page_changed,7,7
0x1137f000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,606a2418e85fa755ee4ae7e321e78e25a7582a8e0a62e8993964365af2824745,False,True,executable_page_changed,7,7
