PROGRESS 3800006268 apis= 964 ready= False {'rip': '0x18022060e', 'rsp': '0x7000ffde88', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x76df4c93', 'rdx': '0x1802911af', 'rsi': '0x500534a92c', 'rdi': '0xffffffff75e03a26', 'eflags': '0x216'}
PROGRESS 3810006268 apis= 964 ready= False {'rip': '0x180220366', 'rsp': '0x7000ffde88', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x7fd15100', 'rdx': '0x1802911af', 'rsi': '0x500538d764', 'rdi': '0x0', 'eflags': '0x216'}
PROGRESS 3820006268 apis= 964 ready= False {'rip': '0x18021f343', 'rsp': '0x7000ffde80', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x1479645', 'rdx': '0x1802911af', 'rsi': '0x161f64cf', 'rdi': '0x7000ffde90', 'eflags': '0x216'}
PROGRESS 3830006268 apis= 964 ready= False {'rip': '0x18021e56d', 'rsp': '0x7000ffde80', 'rbp': '0x16d647014', 'rax': '0x165b2401', 'rbx': '0xb9867f6f', 'rcx': '0x148a1d2', 'rdx': '0x1802911af', 'rsi': '0x161f64cf', 'rdi': '0x0', 'eflags': '0x202'}
PROGRESS 3840006268 apis= 964 ready= False {'rip': '0x18021f7cb', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x149ad60', 'rdx': '0x1802911af', 'rsi': '0x5005456200', 'rdi': '0x0', 'eflags': '0x206'}
PROGRESS 3850006268 apis= 964 ready= False {'rip': '0x18021fa86', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x8a1fc5df', 'rdx': '0x1802911af', 'rsi': '0x5005499034', 'rdi': '0x0', 'eflags': '0x202'}
PROGRESS 3860006268 apis= 964 ready= False {'rip': '0x18021eb27', 'rsp': '0x7000ffde90', 'rbp': '0x8a1fc5de', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x8a1fc5de', 'rdx': '0x1802911af', 'rsi': '0x50054dbe68', 'rdi': '0x0', 'eflags': '0x216'}
PROGRESS 3870006268 apis= 964 ready= False {'rip': '0x18021fbf8', 'rsp': '0x7000ffdea0', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x14cd007', 'rdx': '0x1802911af', 'rsi': '0x500551eca0', 'rdi': '0x0', 'eflags': '0x216'}
PROGRESS 3880006268 apis= 964 ready= False {'rip': '0x18021ea63', 'rsp': '0x7000ffde80', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x14ddb94', 'rdx': '0x1802911af', 'rsi': '0x5005561ad4', 'rdi': '0x0', 'eflags': '0x206'}
PROGRESS 3890006268 apis= 964 ready= False {'rip': '0x18021f35f', 'rsp': '0x7000ffde80', 'rbp': '0x16d647014', 'rax': '0x975b3483', 'rbx': '0xb9867f6f', 'rcx': '0x14ee721', 'rdx': '0x1802911af', 'rsi': '0x161f64cf', 'rdi': '0x0', 'eflags': '0x282'}
PROGRESS 3900006268 apis= 964 ready= False {'rip': '0x18021f402', 'rsp': '0x7000ffde98', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x14ff2ae', 'rdx': '0x1802911af', 'rsi': '0x1', 'rdi': '0x0', 'eflags': '0x202'}
PROGRESS 3910006268 apis= 964 ready= False {'rip': '0x18021f7e8', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x76bf5d66', 'rdx': '0x1802911af', 'rsi': '0x500562a570', 'rdi': '0x0', 'eflags': '0x207'}
PROGRESS 3920006268 apis= 964 ready= False {'rip': '0x18021ff77', 'rsp': '0x7000ffde88', 'rbp': '0x30', 'rax': '0x8a1fc5de', 'rbx': '0xb9867f6f', 'rcx': '0x16d647014', 'rdx': '0x1802911af', 'rsi': '0x500566d3a4', 'rdi': '0x0', 'eflags': '0x206'}
PROGRESS 3930006268 apis= 964 ready= False {'rip': '0x18022053f', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x1419f0cc5', 'rdx': '0x1802911af', 'rsi': '0x50056b01d8', 'rdi': '0xffffffff75e03a26', 'eflags': '0x216'}
PROGRESS 3940006268 apis= 964 ready= False {'rip': '0x18021e846', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x15420e3', 'rdx': '0x1802911af', 'rsi': '0x50056f3010', 'rdi': '0x0', 'eflags': '0x206'}
PROGRESS 3950006268 apis= 964 ready= False {'rip': '0x1802207cb', 'rsp': '0x7000ffde78', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x1552c70', 'rdx': '0x1802911af', 'rsi': '0x3aff98ec', 'rdi': '0x7000ffde88', 'eflags': '0x206'}
PROGRESS 3960006268 apis= 964 ready= False {'rip': '0x18021f891', 'rsp': '0x7000ffde78', 'rbp': '0x16d647014', 'rax': '0x975b3483', 'rbx': '0xb9867f6f', 'rcx': '0x15637fd', 'rdx': '0x1802911af', 'rsi': '0x161f64cf', 'rdi': '0x0', 'eflags': '0x282'}
PROGRESS 3970006268 apis= 964 ready= False {'rip': '0x18021f7b5', 'rsp': '0x7000ffde98', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x157438b', 'rdx': '0x1802911af', 'rsi': '0x1', 'rdi': '0x0', 'eflags': '0x216'}
PROGRESS 3980006268 apis= 964 ready= False {'rip': '0x18021e838', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0xf6a4ff40', 'rdx': '0x1802911af', 'rsi': '0x7fe5a1db', 'rdi': '0x0', 'eflags': '0x212'}
PROGRESS 3990006268 apis= 964 ready= False {'rip': '0x18021e9e8', 'rsp': '0x7000ffde80', 'rbp': '0x8a1fc5de', 'rax': '0x8a1fc5de', 'rbx': '0xb9867f6f', 'rcx': '0x16d647014', 'rdx': '0x1802911af', 'rsi': '0x5005841714', 'rdi': '0x0', 'eflags': '0x216'}
PROGRESS 4000006268 apis= 964 ready= False {'rip': '0x180220615', 'rsp': '0x7000ffde88', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x4', 'rdx': '0x1802911af', 'rsi': '0x5005884548', 'rdi': '0xffffffff75e03a26', 'eflags': '0x212'}
PROGRESS 4010006268 apis= 964 ready= False {'rip': '0x18022033e', 'rsp': '0x7000ffde88', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x7fd15100', 'rdx': '0x1802911af', 'rsi': '0x50058c7380', 'rdi': '0x0', 'eflags': '0x202'}
PROGRESS 4020006268 apis= 964 ready= False {'rip': '0x18021f348', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x15c7d4c', 'rdx': '0x1802911af', 'rsi': '0x161f64cf', 'rdi': '0x0', 'eflags': '0x216'}
PROGRESS 4030006268 apis= 964 ready= False {'rip': '0x18021f3f0', 'rsp': '0x7000ffde88', 'rbp': '0x16d647014', 'rax': '0x165b2401', 'rbx': '0xb9867f6f', 'rcx': '0x15d88d9', 'rdx': '0x1802911af', 'rsi': '0x161f64cf', 'rdi': '0x0', 'eflags': '0x202'}
PROGRESS 4040006268 apis= 964 ready= False {'rip': '0x18021f7d6', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x15e9467', 'rdx': '0x1802911af', 'rsi': '0x500598fe1c', 'rdi': '0x0', 'eflags': '0x202'}
PROGRESS 4050006268 apis= 964 ready= False {'rip': '0x18021ff4a', 'rsp': '0x7000ffde98', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x8a1fc5df', 'rdx': '0x1802911af', 'rsi': '0x50059d2c50', 'rdi': '0x0', 'eflags': '0x202'}
PROGRESS 4060006268 apis= 964 ready= False {'rip': '0x18021eb2c', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x8a1fc5de', 'rdx': '0x1802911af', 'rsi': '0x5005a15a84', 'rdi': '0x0', 'eflags': '0x206'}
PROGRESS 4070006268 apis= 964 ready= False {'rip': '0x18022131d', 'rsp': '0x7000ffdea0', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x161b70e', 'rdx': '0x1802911af', 'rsi': '0x5005a588bc', 'rdi': '0x0', 'eflags': '0x213'}
PROGRESS 4080006268 apis= 964 ready= False {'rip': '0x18021f0dd', 'rsp': '0x7000ffde88', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x162c29b', 'rdx': '0x1802911af', 'rsi': '0x161f64cf', 'rdi': '0x0', 'eflags': '0x206'}
PROGRESS 4090006268 apis= 964 ready= False {'rip': '0x18021f36c', 'rsp': '0x7000ffde80', 'rbp': '0x16d647014', 'rax': '0x975b3483', 'rbx': '0xb9867f6f', 'rcx': '0x163ce28', 'rdx': '0x1802911af', 'rsi': '0x161f64cf', 'rdi': '0x0', 'eflags': '0xa86'}
PROGRESS 4100006268 apis= 964 ready= False {'rip': '0x18021f40e', 'rsp': '0x7000ffde98', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0xbfa0552e', 'rdx': '0x1802911af', 'rsi': '0x1', 'rdi': '0x0', 'eflags': '0xa86'}
PROGRESS 4110006268 apis= 964 ready= False {'rip': '0x18021f7ed', 'rsp': '0x7000ffde98', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x76bf5d65', 'rdx': '0x1802911af', 'rsi': '0x5005b6418c', 'rdi': '0x0', 'eflags': '0x207'}
PROGRESS 4120006268 apis= 964 ready= False {'rip': '0x180220012', 'rsp': '0x7000ffde88', 'rbp': '0x8a1fc5de', 'rax': '0x8a1fc5de', 'rbx': '0xb9867f6f', 'rcx': '0x16d647014', 'rdx': '0x1802911af', 'rsi': '0x5005ba6fc0', 'rdi': '0x0', 'eflags': '0x206'}
PROGRESS 4130006268 apis= 964 ready= False {'rip': '0x180220549', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x38483a65', 'rdx': '0x1802911af', 'rsi': '0x5005be9df4', 'rdi': '0xffffffff75e03a26', 'eflags': '0x206'}
PROGRESS 4140006268 apis= 964 ready= False {'rip': '0x18021f32d', 'rsp': '0x7000ffde90', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x16907ea', 'rdx': '0x1802911af', 'rsi': '0x5005c2cc2c', 'rdi': '0x0', 'eflags': '0x206'}
PROGRESS 4150006268 apis= 964 ready= False {'rip': '0x18021ec2d', 'rsp': '0x7000ffde78', 'rbp': '0x16d647014', 'rax': '0x30', 'rbx': '0xb9867f6f', 'rcx': '0x16a1377', 'rdx': '0x1802911af', 'rsi': '0x3aff98ed', 'rdi': '0x7000ffde88', 'eflags': '0x206'}
