page_va,executable,before_sha256,after_sha256,before_nonzero,after_nonzero,change_reason,before_permissions,permissions
0x10042000,True,f046fb9bd3403f1bce21a1a07b3446273edd60f6adceb06f286f474276bd78bf,887b4a47493d67dc050a57daf50e1a9c8df502459c41222592a7a802e8cd9aa2,True,True,executable_page_changed,7,7
0x10043000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,2e52fcaa479fcaa71ede957a14ae7b6638c325736947d96e5aac740f975bdc2a,False,True,executable_page_changed,7,7
0x10044000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f6226888d6d7608ed17f896bb7da9a19b01d94d69f3b3d81f1a1f6662e1252ad,False,True,executable_page_changed,7,7
0x10045000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,4b70db4088eedee32dd3bdd53d5a3aa922102e1f9d3c3fc08807e700a03f1770,False,True,executable_page_changed,7,7
0x10046000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,de962e6588f9a81fb69719e52fbfaec1d285e0cab7c1d045e966a85d9efb33be,False,True,executable_page_changed,7,7
0x10047000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,ac4b23c72de3683ed54c174b2061531675dd552b81aa7865274cac95c6ed929e,False,True,executable_page_changed,7,7
0x10048000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,da741d0179f6a2cade942f927c9dad386adc24f2c3e0f4d7ea855e24ff561c3d,False,True,executable_page_changed,7,7
0x10049000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,1ef1d50b3f08641a0620046e7f339c5ddc153c886423088d9925b541f32b4b42,False,True,executable_page_changed,7,7
0x1004a000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,ddddfcc8830609051b36a768717ba520a594e3e370915bed08130e2e08f50253,False,True,executable_page_changed,7,7
0x1004b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,e2786b8b72e5f0f04f90f4eca0ac64ffcd3a4a769ed9e9a7544d0191909c64ef,False,True,executable_page_changed,7,7
0x1004c000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,7c801bccb0cf4b6097b3c115294efb12ec8b6f88e48ea1b23a8c3f362f76ac6b,False,True,executable_page_changed,7,7
0x1004d000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,089cf4ae31ed51abe199a89b3d6f0050542721994fc0adb52819e5d98a1abf77,False,True,executable_page_changed,7,7
0x1004e000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,1b01dfe7f8871341d7f8865a7b29b034980e0d82e1c14b33aa86fb488cac25a7,False,True,executable_page_changed,7,7
0x1004f000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,783dadb083c04814b72986898aea01999cc1627e2647b5d76cb37c0060a4125e,False,True,executable_page_changed,7,7
0x10050000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,85997e5d7f832aa9520ede18a6a56c34dcb365a101de504c84361e6f43433438,False,True,executable_page_changed,7,7
