page_va,executable,before_sha256,after_sha256,before_nonzero,after_nonzero,change_reason,before_permissions,permissions
0x1096a000,True,8dfe08267e60d974faa94a7f1797284ebf0b62f865544f6577ebe114367eb937,3b01f58e3e35558c9c069da4680a8d54fe5df47a36bec2b7a7e90cd7d84ff44b,True,True,executable_page_changed,7,7
0x1096b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,14bfc69592d56d80d489f66f267971ad83e6e8a2d9c2b681ba708d908399265c,False,True,executable_page_changed,7,7
0x1096c000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,8bb3f8345d153ea7c98f3fcff0001cac8521f2d6649088c9b2294c945107d5b0,False,True,executable_page_changed,7,7
0x1096d000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,86c7dd8b5a2478adf61f660542ccd128135010b3854a2e58b7d470fa78275606,False,True,executable_page_changed,7,7
0x1096e000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,dfa22bd9f31bf770d250e0012458244e91fb6551dbf6d4f8ba515905400bcaa5,False,True,executable_page_changed,7,7
0x1096f000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,7ba2e99fb539bf16501b14a0027738ee7caef669ecd521c82614f78c9d77d6a4,False,True,executable_page_changed,7,7
0x10970000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,c904007a28d833bbdfcd876022154b2bcffaa38ec4fb4cd0dddb6c959f82beb3,False,True,executable_page_changed,7,7
0x10971000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,241b565c7aaf077057b44b865fbcc05229eefd511bb7396fd8ce16a8ef302b05,False,True,executable_page_changed,7,7
0x10972000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,d8a66a28a78b09228a84fce6882072c658aa8d9ff638dde6bc4ca9be5932fa5d,False,True,executable_page_changed,7,7
0x10973000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,c55ba98e2b5b8c6536435f78917f276a3104b1c14122d0cf8ff99c4a0fa2781b,False,True,executable_page_changed,7,7
0x10974000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f80fb88c3c3dd9bc23280094e9192ce4c6ff073c1c986ccd3b46997bb98f7938,False,True,executable_page_changed,7,7
0x10975000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,f25ae3a9960474ac5cea81cf70fd742b16e164c779061fa2516235b1d98d4afc,False,True,executable_page_changed,7,7
0x10976000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,22143eba29bf64788760f1b14dc065b0bbdadf38681fbd2b4db8edbdc033d310,False,True,executable_page_changed,7,7
0x10977000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,5574e05354a46d7fbc6618593a0e24f8f1a47252d070def9a3fb05a5a06215ec,False,True,executable_page_changed,7,7
0x10978000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,09073ea077b836502f92443e95096550ecccb0b6786392ff29075cba139132f8,False,True,executable_page_changed,7,7
0x10979000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,07a590165c683e7d06b8824810c7c336b1eaa1c08ae422e8750ead202cd233b2,False,True,executable_page_changed,7,7
0x1097a000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,c517100df3d44039e0dda18d4cb11ee4b21f12c065076aa71abf1fc9c3980c8d,False,True,executable_page_changed,7,7
0x1097b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,3fb97b66aa8d00d143471d561b5b17a562afc4aca6e2a64af1bc8c4373733e63,False,True,executable_page_changed,7,7
0x1097c000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,d08b6a4669ee58fa9124202660f54203a5ba9fcbc5140eda94bccc3d2bc9505b,False,True,executable_page_changed,7,7
0x1097d000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,ce2289f581d3cf14e682d03108977f3c5a8274879ad60af59b3be84e6c5c9240,False,True,executable_page_changed,7,7
0x1097e000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,86c02ea6f9316c7efd77e4da6ff4887265a853423846c6a9c0ec9c1336fac6a6,False,True,executable_page_changed,7,7
0x1097f000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,b70b91544492a4441ef9c5554acac2e9dca2b90ca3bb3986e309df51f9cf47b2,False,True,executable_page_changed,7,7
0x10980000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,59c3d06b213f6212e93fe5943091ec318c020e9ec8e55cc7efe1773c9bf3a44e,False,True,executable_page_changed,7,7
0x10981000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,7d68f41de1f61a3d17446035ffbdfd1bc567a60f014a3ec8f08fc169280eea6f,False,True,executable_page_changed,7,7
0x10982000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,aa92fe10c5650f16beb845a1c8997b4b5e743eac80795a3f3e08e3029e4b4cb1,False,True,executable_page_changed,7,7
0x10983000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,5977bdbf55f4d2e76f56178a3b03efae75d7b24479f0fb46533a35ab1143660b,False,True,executable_page_changed,7,7
0x10984000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,e4e682134c5c6d000c51eb62dc73e9c7c95896e278a2852713533a66e5520360,False,True,executable_page_changed,7,7
0x10985000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,692c6ef4338014d4c6346834e693ff2d505ab7b228f39c6e31dd11d3cb21cb05,False,True,executable_page_changed,7,7
0x10986000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,63b826892330fbae5eac4ae54ac191111340eca849778e6a208e28e5051e6aab,False,True,executable_page_changed,7,7
0x10987000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,e71768352d777aea9a8cdb822b78e0a2df459ed68e322c9b93f9bf096ef313d0,False,True,executable_page_changed,7,7
0x10988000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,37f9de0677645765eec5b30047e35937ae29b57c39fe432f897932ec11f89607,False,True,executable_page_changed,7,7
0x10989000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,8a564f3978aa82e72306937268608dd2d7bb0004ff0b68f029be992347e962da,False,True,executable_page_changed,7,7
0x1098a000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,8c99f465093cf19e6b6038639bb4d6c063250e7d12ca765b67da1ddc37ab67fe,False,True,executable_page_changed,7,7
0x1098b000,True,ad7facb2586fc6e966c004d7d1d16b024f5805ff7cb47c7a85dabd8b48892ca7,89530ce9fc5a8a7377a5f674608cbfad1d04871a359c2a9f4651e1633fdb8bf6,False,True,executable_page_changed,7,7
