parser_id,negative_window_id,window_time,packet_count,total_bytes,negative_score,confidence,reason
cm008,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm008,n033,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm008,n034,2026-07-13 21:17:00.977,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n001,2026-07-13 21:16:57.078,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n002,2026-07-13 21:16:57.144,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n003,2026-07-13 21:16:57.165,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n004,2026-07-13 21:16:57.188,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n005,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n006,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n007,2026-07-13 21:16:57.289,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n008,2026-07-13 21:16:57.356,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n009,2026-07-13 21:16:57.835,10,3037,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n010,2026-07-13 21:17:00.785,104,129344,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n011,2026-07-13 21:17:00.845,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n012,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n013,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n014,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n015,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n016,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n017,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n018,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n019,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n020,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n021,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n022,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n023,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n024,2026-07-13 21:17:00.915,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n025,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n026,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n027,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n028,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n029,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n030,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n031,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n033,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm009,n034,2026-07-13 21:17:00.977,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n001,2026-07-13 21:16:57.078,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n002,2026-07-13 21:16:57.144,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n003,2026-07-13 21:16:57.165,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n004,2026-07-13 21:16:57.188,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n005,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n006,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n007,2026-07-13 21:16:57.289,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n008,2026-07-13 21:16:57.356,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n009,2026-07-13 21:16:57.835,10,3037,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n010,2026-07-13 21:17:00.785,104,129344,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n011,2026-07-13 21:17:00.845,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n012,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n013,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n014,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n015,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n016,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n017,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n018,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n019,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n020,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n021,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n022,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n023,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n024,2026-07-13 21:17:00.915,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n025,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n026,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n027,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n028,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n029,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n030,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n031,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n033,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm010,n034,2026-07-13 21:17:00.977,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n001,2026-07-13 21:16:57.078,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n002,2026-07-13 21:16:57.144,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n003,2026-07-13 21:16:57.165,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n004,2026-07-13 21:16:57.188,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n005,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n006,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n007,2026-07-13 21:16:57.289,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n008,2026-07-13 21:16:57.356,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n009,2026-07-13 21:16:57.835,10,3037,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n010,2026-07-13 21:17:00.785,104,129344,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n011,2026-07-13 21:17:00.845,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n012,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n013,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n014,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n015,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n016,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n017,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n018,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n019,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n020,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n021,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n022,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n023,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n024,2026-07-13 21:17:00.915,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n025,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n026,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n027,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n028,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n029,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n030,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n031,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n033,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm011,n034,2026-07-13 21:17:00.977,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n001,2026-07-13 21:16:57.078,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n002,2026-07-13 21:16:57.144,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n003,2026-07-13 21:16:57.165,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n004,2026-07-13 21:16:57.188,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n005,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n006,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n007,2026-07-13 21:16:57.289,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n008,2026-07-13 21:16:57.356,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n009,2026-07-13 21:16:57.835,10,3037,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n010,2026-07-13 21:17:00.785,104,129344,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n011,2026-07-13 21:17:00.845,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n012,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n013,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n014,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n015,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n016,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n017,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n018,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n019,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n020,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n021,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n022,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n023,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n024,2026-07-13 21:17:00.915,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n025,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n026,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n027,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n028,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n029,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n030,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n031,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n033,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm012,n034,2026-07-13 21:17:00.977,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n001,2026-07-13 21:16:57.078,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n002,2026-07-13 21:16:57.144,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n003,2026-07-13 21:16:57.165,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n004,2026-07-13 21:16:57.188,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n005,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n006,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n007,2026-07-13 21:16:57.289,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n008,2026-07-13 21:16:57.356,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n009,2026-07-13 21:16:57.835,10,3037,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n010,2026-07-13 21:17:00.785,104,129344,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n011,2026-07-13 21:17:00.845,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n012,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n013,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n014,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n015,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n016,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n017,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n018,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n019,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n020,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n021,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n022,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n023,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n024,2026-07-13 21:17:00.915,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n025,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n026,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n027,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n028,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n029,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n030,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n031,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n033,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm013,n034,2026-07-13 21:17:00.977,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n001,2026-07-13 21:16:57.078,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n002,2026-07-13 21:16:57.144,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n003,2026-07-13 21:16:57.165,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n004,2026-07-13 21:16:57.188,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n005,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n006,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n007,2026-07-13 21:16:57.289,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n008,2026-07-13 21:16:57.356,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n009,2026-07-13 21:16:57.835,10,3037,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n010,2026-07-13 21:17:00.785,104,129344,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n011,2026-07-13 21:17:00.845,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n012,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n013,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n014,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n015,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n016,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n017,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n018,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n019,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n020,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n021,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n022,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n023,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n024,2026-07-13 21:17:00.915,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n025,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n026,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n027,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n028,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n029,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n030,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n031,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n033,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm014,n034,2026-07-13 21:17:00.977,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n001,2026-07-13 21:16:57.078,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n002,2026-07-13 21:16:57.144,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n003,2026-07-13 21:16:57.165,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n004,2026-07-13 21:16:57.188,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n005,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n006,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n007,2026-07-13 21:16:57.289,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n008,2026-07-13 21:16:57.356,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n009,2026-07-13 21:16:57.835,10,3037,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n010,2026-07-13 21:17:00.785,104,129344,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n011,2026-07-13 21:17:00.845,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n012,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n013,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n014,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n015,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n016,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n017,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n018,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n019,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n020,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n021,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n022,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n023,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n024,2026-07-13 21:17:00.915,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n025,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n026,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n027,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n028,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n029,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n030,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n031,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n033,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm015,n034,2026-07-13 21:17:00.977,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n001,2026-07-13 21:16:57.078,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n002,2026-07-13 21:16:57.144,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n003,2026-07-13 21:16:57.165,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n004,2026-07-13 21:16:57.188,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n005,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n006,2026-07-13 21:16:57.217,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n007,2026-07-13 21:16:57.289,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n008,2026-07-13 21:16:57.356,9,3026,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n009,2026-07-13 21:16:57.835,10,3037,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n010,2026-07-13 21:17:00.785,104,129344,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n011,2026-07-13 21:17:00.845,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n012,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n013,2026-07-13 21:17:00.867,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n014,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n015,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n016,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n017,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n018,2026-07-13 21:17:00.893,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n019,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n020,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n021,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n022,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n023,2026-07-13 21:17:00.914,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n024,2026-07-13 21:17:00.915,103,129335,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n025,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n026,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n027,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n028,2026-07-13 21:17:00.935,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n029,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n030,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n031,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
cm016,n032,2026-07-13 21:17:00.959,104,129343,1.0,medium,unrelated negative-control window scored for discrimination
